ep1,epV,p,q,e,pimg / p,pmx / p,psi,Dp,eta
14.36232716,0.049692277,2.954283357,4.283689636,0.852382882,1.000005593,1.000024534,-1.00678E-05,-8.0856E-06,1.449992813
14.36742053,0.049692277,2.954288128,4.283696626,0.852382882,1.000005574,1.000024451,-1.0034E-05,-8.05849E-06,1.449992838
14.3725136,0.049692276,2.954292884,4.283703593,0.852382882,1.000005556,1.000024369,-1.00003E-05,-8.03146E-06,1.449992862
14.37760636,0.049692276,2.954297623,4.283710536,0.852382882,1.000005537,1.000024287,-9.96669E-06,-8.00453E-06,1.449992886
14.38269882,0.049692275,2.954302347,4.283717457,0.852382882,1.000005518,1.000024206,-9.9332E-06,-7.97769E-06,1.44999291
14.38779097,0.049692275,2.954307055,4.283724353,0.852382882,1.0000055,1.000024124,-9.89982E-06,-7.95094E-06,1.449992934
14.39288283,0.049692274,2.954311747,4.283731227,0.852382882,1.000005482,1.000024043,-9.86656E-06,-7.92427E-06,1.449992957
14.39797438,0.049692274,2.954316423,4.283738078,0.852382882,1.000005463,1.000023963,-9.8334E-06,-7.8977E-06,1.449992981
14.40306562,0.049692273,2.954321084,4.283744906,0.852382882,1.000005445,1.000023882,-9.80036E-06,-7.87121E-06,1.449993005
14.40815657,0.049692273,2.954325729,4.28375171,0.852382882,1.000005427,1.000023802,-9.76743E-06,-7.84482E-06,1.449993028
14.41324721,0.049692272,2.954330358,4.283758492,0.852382882,1.000005408,1.000023722,-9.73461E-06,-7.81851E-06,1.449993052
14.41833755,0.049692272,2.954334972,4.283765252,0.852382882,1.00000539,1.000023642,-9.7019E-06,-7.79229E-06,1.449993075
14.42342758,0.049692272,2.954339571,4.283771988,0.852382882,1.000005372,1.000023563,-9.66929E-06,-7.76615E-06,1.449993099
14.42851732,0.049692271,2.954344154,4.283778702,0.852382882,1.000005354,1.000023483,-9.6368E-06,-7.74011E-06,1.449993122
14.43360675,0.049692271,2.954348721,4.283785394,0.852382882,1.000005336,1.000023404,-9.60442E-06,-7.71415E-06,1.449993145
14.43869587,0.04969227,2.954353274,4.283792063,0.852382882,1.000005318,1.000023326,-9.57214E-06,-7.68828E-06,1.449993168
14.4437847,0.04969227,2.954357811,4.283798709,0.852382882,1.0000053,1.000023247,-9.53998E-06,-7.66249E-06,1.449993191
14.44887322,0.049692269,2.954362333,4.283805334,0.852382882,1.000005283,1.000023169,-9.50792E-06,-7.63679E-06,1.449993214
14.45396144,0.049692269,2.954366839,4.283811936,0.852382882,1.000005265,1.000023091,-9.47597E-06,-7.61118E-06,1.449993237
14.45904936,0.049692268,2.954371331,4.283818516,0.852382882,1.000005247,1.000023014,-9.44413E-06,-7.58565E-06,1.44999326
14.46413697,0.049692268,2.954375807,4.283825074,0.852382882,1.00000523,1.000022937,-9.41239E-06,-7.56021E-06,1.449993282
14.46922428,0.049692267,2.954380269,4.28383161,0.852382882,1.000005212,1.000022859,-9.38076E-06,-7.53485E-06,1.449993305
14.47431129,0.049692267,2.954384715,4.283838124,0.852382882,1.000005195,1.000022783,-9.34924E-06,-7.50958E-06,1.449993327
14.479398,0.049692267,2.954389147,4.283844616,0.852382882,1.000005177,1.000022706,-9.31782E-06,-7.48439E-06,1.44999335
14.4844844,0.049692266,2.954393564,4.283851087,0.852382882,1.00000516,1.00002263,-9.2865E-06,-7.45928E-06,1.449993372
14.4895705,0.049692266,2.954397966,4.283857535,0.852382882,1.000005143,1.000022554,-9.2553E-06,-7.43426E-06,1.449993395
14.4946563,0.049692265,2.954402353,4.283863963,0.852382882,1.000005125,1.000022478,-9.22419E-06,-7.40933E-06,1.449993417
14.4997418,0.049692265,2.954406725,4.283870368,0.852382882,1.000005108,1.000022402,-9.19319E-06,-7.38447E-06,1.449993439
14.50482699,0.049692264,2.954411083,4.283876752,0.852382882,1.000005091,1.000022327,-9.1623E-06,-7.3597E-06,1.449993461
14.50991188,0.049692264,2.954415426,4.283883115,0.852382882,1.000005074,1.000022252,-9.13151E-06,-7.33502E-06,1.449993483
14.51499647,0.049692264,2.954419755,4.283889456,0.852382882,1.000005057,1.000022177,-9.10082E-06,-7.31041E-06,1.449993505
14.52008075,0.049692263,2.954424069,4.283895776,0.852382882,1.00000504,1.000022103,-9.07024E-06,-7.28589E-06,1.449993527
14.52516474,0.049692263,2.954428369,4.283902075,0.852382882,1.000005023,1.000022028,-9.03975E-06,-7.26145E-06,1.449993549
14.53024842,0.049692262,2.954432654,4.283908353,0.852382882,1.000005006,1.000021954,-9.00937E-06,-7.23709E-06,1.449993571
14.5353318,0.049692262,2.954436925,4.283914609,0.852382882,1.000004989,1.000021881,-8.9791E-06,-7.21281E-06,1.449993592
14.54041487,0.049692261,2.954441181,4.283920845,0.852382882,1.000004973,1.000021807,-8.94892E-06,-7.18861E-06,1.449993614
14.54549765,0.049692261,2.954445424,4.28392706,0.852382882,1.000004956,1.000021734,-8.91885E-06,-7.1645E-06,1.449993635
14.55058012,0.049692261,2.954449652,4.283933254,0.852382882,1.000004939,1.000021661,-8.88887E-06,-7.14046E-06,1.449993657
14.55566229,0.04969226,2.954453865,4.283939427,0.852382882,1.000004923,1.000021588,-8.859E-06,-7.11651E-06,1.449993678
14.56074415,0.04969226,2.954458065,4.283945579,0.852382882,1.000004906,1.000021515,-8.82922E-06,-7.09264E-06,1.449993699
14.56582572,0.049692259,2.954462251,4.283951711,0.852382882,1.00000489,1.000021443,-8.79955E-06,-7.06884E-06,1.449993721
14.57090698,0.049692259,2.954466422,4.283957822,0.852382882,1.000004873,1.000021371,-8.76998E-06,-7.04513E-06,1.449993742
14.57598794,0.049692258,2.95447058,4.283963913,0.852382882,1.000004857,1.000021299,-8.7405E-06,-7.02149E-06,1.449993763
14.5810686,0.049692258,2.954474723,4.283969983,0.852382882,1.000004841,1.000021228,-8.71113E-06,-6.99793E-06,1.449993784
14.58614895,0.049692258,2.954478853,4.283976033,0.852382882,1.000004824,1.000021156,-8.68185E-06,-6.97446E-06,1.449993805
14.591229,0.049692257,2.954482969,4.283982063,0.852382882,1.000004808,1.000021085,-8.65267E-06,-6.95106E-06,1.449993826
14.59630875,0.049692257,2.954487071,4.283988072,0.852382882,1.000004792,1.000021014,-8.62359E-06,-6.92774E-06,1.449993846
14.6013882,0.049692256,2.954491159,4.283994062,0.852382882,1.000004776,1.000020944,-8.59461E-06,-6.90449E-06,1.449993867
14.60646735,0.049692256,2.954495234,4.284000031,0.852382883,1.00000476,1.000020873,-8.56572E-06,-6.88133E-06,1.449993888
14.61154619,0.049692256,2.954499295,4.28400598,0.852382883,1.000004744,1.000020803,-8.53693E-06,-6.85824E-06,1.449993908
14.61662474,0.049692255,2.954503342,4.284011909,0.852382883,1.000004728,1.000020733,-8.50824E-06,-6.83523E-06,1.449993929
14.62170298,0.049692255,2.954507376,4.284017818,0.852382883,1.000004712,1.000020663,-8.47964E-06,-6.8123E-06,1.449993949
14.62678091,0.049692254,2.954511396,4.284023708,0.852382883,1.000004696,1.000020594,-8.45114E-06,-6.78944E-06,1.44999397
14.63185855,0.049692254,2.954515403,4.284029578,0.852382883,1.000004681,1.000020525,-8.42274E-06,-6.76666E-06,1.44999399
14.63693588,0.049692254,2.954519396,4.284035428,0.852382883,1.000004665,1.000020456,-8.39443E-06,-6.74395E-06,1.44999401
14.64201292,0.049692253,2.954523376,4.284041258,0.852382883,1.000004649,1.000020387,-8.36621E-06,-6.72132E-06,1.44999403
14.64708964,0.049692253,2.954527343,4.284047069,0.852382883,1.000004634,1.000020319,-8.33809E-06,-6.69877E-06,1.449994051
14.65216607,0.049692252,2.954531296,4.28405286,0.852382883,1.000004618,1.00002025,-8.31007E-06,-6.67629E-06,1.449994071
14.6572422,0.049692252,2.954535236,4.284058632,0.852382883,1.000004603,1.000020182,-8.28214E-06,-6.65389E-06,1.449994091
14.66231802,0.049692252,2.954539163,4.284064385,0.852382883,1.000004587,1.000020114,-8.2543E-06,-6.63157E-06,1.44999411
14.66739354,0.049692251,2.954543076,4.284070118,0.852382883,1.000004572,1.000020047,-8.22656E-06,-6.60931E-06,1.44999413
14.67246876,0.049692251,2.954546976,4.284075832,0.852382883,1.000004557,1.000019979,-8.19891E-06,-6.58713E-06,1.44999415
14.67754368,0.04969225,2.954550864,4.284081527,0.852382883,1.000004541,1.000019912,-8.17135E-06,-6.56503E-06,1.44999417
14.6826183,0.04969225,2.954554738,4.284087202,0.852382883,1.000004526,1.000019845,-8.14388E-06,-6.543E-06,1.449994189
14.68769261,0.04969225,2.954558599,4.284092859,0.852382883,1.000004511,1.000019779,-8.11651E-06,-6.52104E-06,1.449994209
14.69276662,0.049692249,2.954562448,4.284098497,0.852382883,1.000004496,1.000019712,-8.08923E-06,-6.49916E-06,1.449994228
14.69784034,0.049692249,2.954566283,4.284104116,0.852382883,1.000004481,1.000019646,-8.06204E-06,-6.47735E-06,1.449994248
14.70291374,0.049692249,2.954570106,4.284109715,0.852382883,1.000004466,1.00001958,-8.03494E-06,-6.45562E-06,1.449994267
14.70798685,0.049692248,2.954573916,4.284115297,0.852382883,1.000004451,1.000019514,-8.00793E-06,-6.43395E-06,1.449994287
14.71305966,0.049692248,2.954577712,4.284120859,0.852382883,1.000004436,1.000019448,-7.98101E-06,-6.41236E-06,1.449994306
14.71813216,0.049692247,2.954581497,4.284126403,0.852382883,1.000004421,1.000019383,-7.95419E-06,-6.39084E-06,1.449994325
14.72320436,0.049692247,2.954585268,4.284131928,0.852382883,1.000004406,1.000019318,-7.92745E-06,-6.36939E-06,1.449994344
14.72827626,0.049692247,2.954589027,4.284137435,0.852382883,1.000004391,1.000019253,-7.9008E-06,-6.34802E-06,1.449994363
14.73334786,0.049692246,2.954592773,4.284142923,0.852382883,1.000004376,1.000019188,-7.87425E-06,-6.32672E-06,1.449994382
14.73841916,0.049692246,2.954596507,4.284148392,0.852382883,1.000004362,1.000019124,-7.84778E-06,-6.30548E-06,1.449994401
14.74349015,0.049692246,2.954600228,4.284153844,0.852382883,1.000004347,1.000019059,-7.8214E-06,-6.28432E-06,1.44999442
14.74856084,0.049692245,2.954603937,4.284159277,0.852382883,1.000004332,1.000018995,-7.79511E-06,-6.26323E-06,1.449994439
14.75363124,0.049692245,2.954607633,4.284164692,0.852382883,1.000004318,1.000018931,-7.7689E-06,-6.24221E-06,1.449994457
14.75870133,0.049692244,2.954611317,4.284170088,0.852382883,1.000004303,1.000018868,-7.74279E-06,-6.22126E-06,1.449994476
14.76377111,0.049692244,2.954614988,4.284175467,0.852382883,1.000004289,1.000018804,-7.71676E-06,-6.20038E-06,1.449994495
14.7688406,0.049692244,2.954618647,4.284180827,0.852382883,1.000004275,1.000018741,-7.69082E-06,-6.17957E-06,1.449994513
14.77390979,0.049692243,2.954622294,4.28418617,0.852382883,1.00000426,1.000018678,-7.66497E-06,-6.15883E-06,1.449994532
14.77897867,0.049692243,2.954625929,4.284191494,0.852382883,1.000004246,1.000018615,-7.6392E-06,-6.13816E-06,1.44999455
14.78404725,0.049692243,2.954629551,4.284196801,0.852382883,1.000004232,1.000018553,-7.61352E-06,-6.11756E-06,1.449994568
14.78911553,0.049692242,2.954633162,4.28420209,0.852382883,1.000004218,1.00001849,-7.58793E-06,-6.09703E-06,1.449994587
14.79418351,0.049692242,2.95463676,4.284207361,0.852382883,1.000004203,1.000018428,-7.56242E-06,-6.07656E-06,1.449994605
14.79925119,0.049692241,2.954640346,4.284212615,0.852382883,1.000004189,1.000018366,-7.537E-06,-6.05617E-06,1.449994623
14.80431856,0.049692241,2.95464392,4.28421785,0.852382883,1.000004175,1.000018305,-7.51167E-06,-6.03584E-06,1.449994641
14.80938564,0.049692241,2.954647482,4.284223069,0.852382883,1.000004161,1.000018243,-7.48642E-06,-6.01558E-06,1.449994659
14.81445241,0.04969224,2.954651032,4.284228269,0.852382883,1.000004147,1.000018182,-7.46125E-06,-5.99539E-06,1.449994677
14.81951888,0.04969224,2.95465457,4.284233453,0.852382883,1.000004133,1.000018121,-7.43617E-06,-5.97527E-06,1.449994695
14.82458505,0.04969224,2.954658096,4.284238619,0.852382883,1.000004119,1.00001806,-7.41117E-06,-5.95521E-06,1.449994713
14.82965092,0.049692239,2.954661611,4.284243767,0.852382883,1.000004106,1.000017999,-7.38626E-06,-5.93522E-06,1.449994731
14.83471649,0.049692239,2.954665114,4.284248898,0.852382883,1.000004092,1.000017938,-7.36143E-06,-5.9153E-06,1.449994749
14.83978176,0.049692239,2.954668604,4.284254013,0.852382883,1.000004078,1.000017878,-7.33668E-06,-5.89544E-06,1.449994766
14.84484672,0.049692238,2.954672084,4.284259109,0.852382883,1.000004064,1.000017818,-7.31202E-06,-5.87565E-06,1.449994784
14.84991139,0.049692238,2.954675551,4.284264189,0.852382883,1.000004051,1.000017758,-7.28743E-06,-5.85593E-06,1.449994801
14.85497575,0.049692238,2.954679007,4.284269252,0.852382883,1.000004037,1.000017698,-7.26294E-06,-5.83627E-06,1.449994819
14.86003981,0.049692237,2.954682451,4.284274298,0.852382883,1.000004024,1.000017639,-7.23852E-06,-5.81668E-06,1.449994836
14.86510357,0.049692237,2.954685884,4.284279326,0.852382883,1.00000401,1.00001758,-7.21419E-06,-5.79716E-06,1.449994854
14.87016703,0.049692237,2.954689305,4.284284338,0.852382883,1.000003997,1.000017521,-7.18993E-06,-5.7777E-06,1.449994871
14.87523019,0.049692236,2.954692715,4.284289334,0.852382883,1.000003983,1.000017462,-7.16576E-06,-5.7583E-06,1.449994888
14.88029304,0.049692236,2.954696113,4.284294312,0.852382883,1.00000397,1.000017403,-7.14167E-06,-5.73897E-06,1.449994906
14.8853556,0.049692236,2.9546995,4.284299273,0.852382883,1.000003956,1.000017344,-7.11766E-06,-5.71971E-06,1.449994923
14.89041785,0.049692235,2.954702876,4.284304218,0.852382883,1.000003943,1.000017286,-7.09374E-06,-5.7005E-06,1.44999494
14.89547981,0.049692235,2.95470624,4.284309147,0.852382883,1.00000393,1.000017228,-7.06989E-06,-5.68137E-06,1.449994957
14.90054146,0.049692235,2.954709593,4.284314059,0.852382883,1.000003917,1.00001717,-7.04612E-06,-5.6623E-06,1.449994974
14.90560281,0.049692234,2.954712934,4.284318954,0.852382883,1.000003904,1.000017112,-7.02243E-06,-5.64329E-06,1.449994991
14.91066386,0.049692234,2.954716265,4.284323833,0.852382883,1.000003891,1.000017055,-6.99882E-06,-5.62434E-06,1.449995008
14.91572461,0.049692234,2.954719584,4.284328695,0.852382883,1.000003877,1.000016998,-6.97529E-06,-5.60546E-06,1.449995024
14.92078505,0.049692233,2.954722892,4.284333542,0.852382883,1.000003864,1.00001694,-6.95184E-06,-5.58664E-06,1.449995041
14.9258452,0.049692233,2.954726189,4.284338372,0.852382883,1.000003851,1.000016883,-6.92847E-06,-5.56789E-06,1.449995058
14.93090505,0.049692233,2.954729475,4.284343185,0.852382883,1.000003839,1.000016827,-6.90518E-06,-5.54919E-06,1.449995075
14.93596459,0.049692232,2.95473275,4.284347983,0.852382883,1.000003826,1.00001677,-6.88196E-06,-5.53056E-06,1.449995091
14.94102383,0.049692232,2.954736014,4.284352764,0.852382883,1.000003813,1.000016714,-6.85883E-06,-5.512E-06,1.449995108
14.94608278,0.049692232,2.954739267,4.28435753,0.852382883,1.0000038,1.000016658,-6.83577E-06,-5.49349E-06,1.449995124
14.95114142,0.049692231,2.954742509,4.284362279,0.852382883,1.000003787,1.000016601,-6.81279E-06,-5.47505E-06,1.449995141
14.95619976,0.049692231,2.95474574,4.284367013,0.852382883,1.000003775,1.000016546,-6.78988E-06,-5.45667E-06,1.449995157
14.9612578,0.049692231,2.95474896,4.28437173,0.852382883,1.000003762,1.00001649,-6.76705E-06,-5.43835E-06,1.449995173
14.96631554,0.04969223,2.95475217,4.284376432,0.852382883,1.000003749,1.000016435,-6.7443E-06,-5.42009E-06,1.44999519
14.97137298,0.04969223,2.954755368,4.284381118,0.852382883,1.000003737,1.000016379,-6.72163E-06,-5.40189E-06,1.449995206
14.97643011,0.04969223,2.954758556,4.284385788,0.852382883,1.000003724,1.000016324,-6.69903E-06,-5.38375E-06,1.449995222
14.98148695,0.049692229,2.954761733,4.284390443,0.852382883,1.000003712,1.000016269,-6.67651E-06,-5.36568E-06,1.449995238
14.98654349,0.049692229,2.9547649,4.284395082,0.852382883,1.000003699,1.000016215,-6.65406E-06,-5.34766E-06,1.449995254
14.99159972,0.049692229,2.954768056,4.284399705,0.852382883,1.000003687,1.00001616,-6.63169E-06,-5.32971E-06,1.44999527
14.99665566,0.049692228,2.954771201,4.284404313,0.852382883,1.000003674,1.000016106,-6.60939E-06,-5.31181E-06,1.449995286
15.00171129,0.049692228,2.954774336,4.284408905,0.852382883,1.000003662,1.000016052,-6.58717E-06,-5.29398E-06,1.449995302
15.00676662,0.049692228,2.95477746,4.284413482,0.852382883,1.00000365,1.000015998,-6.56502E-06,-5.2762E-06,1.449995318
15.01182165,0.049692227,2.954780574,4.284418044,0.852382883,1.000003637,1.000015944,-6.54295E-06,-5.25849E-06,1.449995333
15.01687638,0.049692227,2.954783678,4.28442259,0.852382883,1.000003625,1.00001589,-6.52095E-06,-5.24083E-06,1.449995349
15.02193081,0.049692227,2.954786771,4.284427121,0.852382883,1.000003613,1.000015837,-6.49903E-06,-5.22323E-06,1.449995365
15.02698494,0.049692227,2.954789853,4.284431637,0.852382883,1.000003601,1.000015784,-6.47718E-06,-5.20569E-06,1.44999538
15.03203877,0.049692226,2.954792925,4.284436137,0.852382883,1.000003589,1.000015731,-6.4554E-06,-5.18821E-06,1.449995396
15.0370923,0.049692226,2.954795987,4.284440623,0.852382883,1.000003577,1.000015678,-6.43369E-06,-5.17079E-06,1.449995411
15.04214553,0.049692226,2.954799039,4.284445093,0.852382883,1.000003565,1.000015625,-6.41206E-06,-5.15343E-06,1.449995427
15.04719846,0.049692225,2.95480208,4.284449549,0.852382883,1.000003553,1.000015572,-6.3905E-06,-5.13613E-06,1.449995442
15.05225108,0.049692225,2.954805111,4.284453989,0.852382883,1.000003541,1.00001552,-6.36902E-06,-5.11888E-06,1.449995458
15.05730341,0.049692225,2.954808132,4.284458415,0.852382883,1.000003529,1.000015468,-6.3476E-06,-5.10169E-06,1.449995473
15.06235544,0.049692224,2.954811143,4.284462826,0.852382883,1.000003517,1.000015416,-6.32626E-06,-5.08456E-06,1.449995488
15.06740716,0.049692224,2.954814144,4.284467222,0.852382883,1.000003505,1.000015364,-6.30499E-06,-5.06749E-06,1.449995503
15.07245859,0.049692224,2.954817134,4.284471603,0.852382883,1.000003494,1.000015312,-6.28379E-06,-5.05047E-06,1.449995518
15.07750971,0.049692224,2.954820115,4.284475969,0.852382883,1.000003482,1.000015261,-6.26266E-06,-5.03351E-06,1.449995534
15.08256053,0.049692223,2.954823086,4.284480321,0.852382883,1.00000347,1.00001521,-6.24161E-06,-5.01661E-06,1.449995549
15.08761106,0.049692223,2.954826046,4.284484658,0.852382883,1.000003458,1.000015158,-6.22062E-06,-4.99976E-06,1.449995564
15.09266128,0.049692223,2.954828997,4.284488981,0.852382883,1.000003447,1.000015107,-6.1997E-06,-4.98297E-06,1.449995579
15.0977112,0.049692222,2.954831938,4.284493289,0.852382883,1.000003435,1.000015057,-6.17886E-06,-4.96624E-06,1.449995593
15.10276083,0.049692222,2.954834868,4.284497582,0.852382883,1.000003424,1.000015006,-6.15808E-06,-4.94956E-06,1.449995608
15.10781015,0.049692222,2.954837789,4.284501862,0.852382883,1.000003412,1.000014956,-6.13738E-06,-4.93294E-06,1.449995623
15.11285917,0.049692221,2.954840701,4.284506126,0.852382883,1.000003401,1.000014905,-6.11674E-06,-4.91637E-06,1.449995638
15.11790789,0.049692221,2.954843602,4.284510377,0.852382883,1.000003389,1.000014855,-6.09617E-06,-4.89986E-06,1.449995652
15.12295631,0.049692221,2.954846494,4.284514613,0.852382883,1.000003378,1.000014805,-6.07567E-06,-4.88341E-06,1.449995667
15.12800443,0.049692221,2.954849376,4.284518835,0.852382883,1.000003367,1.000014755,-6.05525E-06,-4.86701E-06,1.449995682
15.13305225,0.04969222,2.954852248,4.284523043,0.852382883,1.000003355,1.000014706,-6.03489E-06,-4.85066E-06,1.449995696
15.13809977,0.04969222,2.954855111,4.284527237,0.852382883,1.000003344,1.000014656,-6.01459E-06,-4.83437E-06,1.449995711
15.14314699,0.04969222,2.954857964,4.284531416,0.852382883,1.000003333,1.000014607,-5.99437E-06,-4.81814E-06,1.449995725
15.14819391,0.049692219,2.954860807,4.284535582,0.852382883,1.000003322,1.000014558,-5.97421E-06,-4.80196E-06,1.44999574
15.15324053,0.049692219,2.954863641,4.284539733,0.852382883,1.00000331,1.000014509,-5.95413E-06,-4.78583E-06,1.449995754
15.15828685,0.049692219,2.954866466,4.284543871,0.852382883,1.000003299,1.00001446,-5.9341E-06,-4.76976E-06,1.449995768
15.16333287,0.049692219,2.954869281,4.284547995,0.852382883,1.000003288,1.000014412,-5.91415E-06,-4.75374E-06,1.449995782
15.16837859,0.049692218,2.954872086,4.284552105,0.852382883,1.000003277,1.000014363,-5.89426E-06,-4.73777E-06,1.449995797
15.173424,0.049692218,2.954874882,4.284556201,0.852382883,1.000003266,1.000014315,-5.87444E-06,-4.72186E-06,1.449995811
15.17846912,0.049692218,2.954877669,4.284560283,0.852382883,1.000003255,1.000014267,-5.85469E-06,-4.706E-06,1.449995825
15.18351394,0.049692218,2.954880446,4.284564352,0.852382883,1.000003244,1.000014219,-5.835E-06,-4.6902E-06,1.449995839
15.18855846,0.049692217,2.954883214,4.284568407,0.852382883,1.000003233,1.000014171,-5.81538E-06,-4.67444E-06,1.449995853
15.19360268,0.049692217,2.954885973,4.284572448,0.852382883,1.000003223,1.000014123,-5.79583E-06,-4.65874E-06,1.449995867
15.1986466,0.049692217,2.954888723,4.284576476,0.852382883,1.000003212,1.000014076,-5.77634E-06,-4.6431E-06,1.449995881
15.20369021,0.049692216,2.954891463,4.28458049,0.852382883,1.000003201,1.000014028,-5.75692E-06,-4.6275E-06,1.449995895
15.20873353,0.049692216,2.954894194,4.284584491,0.852382883,1.00000319,1.000013981,-5.73756E-06,-4.61196E-06,1.449995909
15.21377655,0.049692216,2.954896916,4.284588478,0.852382883,1.00000318,1.000013934,-5.71826E-06,-4.59647E-06,1.449995922
15.21881927,0.049692216,2.954899628,4.284592452,0.852382883,1.000003169,1.000013887,-5.69904E-06,-4.58103E-06,1.449995936
15.22386169,0.049692215,2.954902332,4.284596413,0.852382883,1.000003158,1.000013841,-5.67987E-06,-4.56565E-06,1.44999595
15.2289038,0.049692215,2.954905026,4.28460036,0.852382883,1.000003148,1.000013794,-5.66077E-06,-4.55031E-06,1.449995963
15.23394562,0.049692215,2.954907712,4.284604294,0.852382883,1.000003137,1.000013748,-5.64174E-06,-4.53503E-06,1.449995977
15.23898714,0.049692215,2.954910388,4.284608215,0.852382883,1.000003126,1.000013702,-5.62277E-06,-4.51979E-06,1.449995991
15.24402836,0.049692214,2.954913056,4.284612123,0.852382883,1.000003116,1.000013655,-5.60386E-06,-4.50461E-06,1.449996004
15.24906928,0.049692214,2.954915714,4.284616017,0.852382883,1.000003105,1.00001361,-5.58501E-06,-4.48948E-06,1.449996017
15.2541099,0.049692214,2.954918364,4.284619899,0.852382883,1.000003095,1.000013564,-5.56623E-06,-4.4744E-06,1.449996031
15.25915022,0.049692213,2.954921004,4.284623767,0.852382883,1.000003085,1.000013518,-5.54752E-06,-4.45937E-06,1.449996044
15.26419023,0.049692213,2.954923636,4.284627623,0.852382883,1.000003074,1.000013473,-5.52886E-06,-4.4444E-06,1.449996058
15.26922995,0.049692213,2.954926259,4.284631465,0.852382883,1.000003064,1.000013427,-5.51027E-06,-4.42947E-06,1.449996071
15.27426937,0.049692213,2.954928873,4.284635295,0.852382883,1.000003054,1.000013382,-5.49174E-06,-4.41459E-06,1.449996084
15.27930849,0.049692212,2.954931479,4.284639112,0.852382883,1.000003043,1.000013337,-5.47327E-06,-4.39976E-06,1.449996097
15.28434731,0.049692212,2.954934075,4.284642915,0.852382883,1.000003033,1.000013292,-5.45487E-06,-4.38498E-06,1.44999611
15.28938583,0.049692212,2.954936663,4.284646707,0.852382883,1.000003023,1.000013248,-5.43652E-06,-4.37025E-06,1.449996123
15.29442405,0.049692212,2.954939242,4.284650485,0.852382883,1.000003013,1.000013203,-5.41824E-06,-4.35557E-06,1.449996137
15.29946197,0.049692211,2.954941813,4.284654251,0.852382883,1.000003003,1.000013159,-5.40002E-06,-4.34094E-06,1.44999615
15.3044996,0.049692211,2.954944375,4.284658004,0.852382883,1.000002993,1.000013115,-5.38186E-06,-4.32636E-06,1.449996163
15.30953692,0.049692211,2.954946928,4.284661744,0.852382883,1.000002983,1.00001307,-5.36376E-06,-4.31183E-06,1.449996175
15.31457394,0.049692211,2.954949473,4.284665472,0.852382883,1.000002973,1.000013026,-5.34572E-06,-4.29734E-06,1.449996188
15.31961066,0.04969221,2.954952009,4.284669187,0.852382883,1.000002963,1.000012983,-5.32775E-06,-4.28291E-06,1.449996201
15.32464708,0.04969221,2.954954536,4.28467289,0.852382883,1.000002953,1.000012939,-5.30983E-06,-4.26852E-06,1.449996214
15.32968321,0.04969221,2.954957056,4.284676581,0.852382883,1.000002943,1.000012895,-5.29197E-06,-4.25418E-06,1.449996227
15.33471903,0.04969221,2.954959566,4.284680259,0.852382883,1.000002933,1.000012852,-5.27418E-06,-4.23989E-06,1.449996239
15.33975455,0.049692209,2.954962069,4.284683924,0.852382883,1.000002923,1.000012809,-5.25644E-06,-4.22565E-06,1.449996252
15.34478978,0.049692209,2.954964562,4.284687578,0.852382883,1.000002913,1.000012766,-5.23876E-06,-4.21145E-06,1.449996265
15.3498247,0.049692209,2.954967048,4.284691219,0.852382883,1.000002903,1.000012723,-5.22115E-06,-4.1973E-06,1.449996277
15.35485933,0.049692209,2.954969525,4.284694848,0.852382883,1.000002894,1.00001268,-5.20359E-06,-4.1832E-06,1.44999629
15.35989366,0.049692208,2.954971994,4.284698464,0.852382883,1.000002884,1.000012637,-5.18609E-06,-4.16915E-06,1.449996302
15.36492768,0.049692208,2.954974454,4.284702069,0.852382883,1.000002874,1.000012595,-5.16865E-06,-4.15514E-06,1.449996315
15.36996141,0.049692208,2.954976907,4.284705661,0.852382883,1.000002865,1.000012553,-5.15127E-06,-4.14118E-06,1.449996327
15.37499484,0.049692208,2.954979351,4.284709242,0.852382883,1.000002855,1.00001251,-5.13394E-06,-4.12727E-06,1.44999634
15.38002796,0.049692207,2.954981786,4.28471281,0.852382883,1.000002845,1.000012468,-5.11668E-06,-4.11341E-06,1.449996352
15.38506079,0.049692207,2.954984214,4.284716366,0.852382883,1.000002836,1.000012426,-5.09947E-06,-4.09959E-06,1.449996364
15.39009332,0.049692207,2.954986634,4.284719911,0.852382883,1.000002826,1.000012385,-5.08232E-06,-4.08582E-06,1.449996376
15.39512555,0.049692207,2.954989045,4.284723443,0.852382883,1.000002817,1.000012343,-5.06523E-06,-4.07209E-06,1.449996389
15.40015748,0.049692206,2.954991448,4.284726964,0.852382883,1.000002807,1.000012301,-5.04819E-06,-4.05841E-06,1.449996401
15.40518912,0.049692206,2.954993843,4.284730473,0.852382883,1.000002798,1.00001226,-5.03122E-06,-4.04477E-06,1.449996413
15.41022045,0.049692206,2.95499623,4.28473397,0.852382883,1.000002788,1.000012219,-5.0143E-06,-4.03119E-06,1.449996425
15.41525148,0.049692206,2.954998609,4.284737455,0.852382883,1.000002779,1.000012178,-4.99743E-06,-4.01764E-06,1.449996437
15.42028221,0.049692205,2.955000981,4.284740929,0.852382883,1.00000277,1.000012137,-4.98063E-06,-4.00414E-06,1.449996449
15.42531265,0.049692205,2.955003344,4.28474439,0.852382883,1.00000276,1.000012096,-4.96388E-06,-3.99069E-06,1.449996461
