    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)      
 153100.00000        153100.00000       -.38275000000E-01   0.51150672448E-02   0.51150672448E-02    0.0000000000        0.0000000000        0.0000000000       -801.62734604       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.80078199635       0.46790356417E-01    3.4000000000       -318.07997995        1.3780490376        1.0000000000       -.25000000000E-06   0.40208242002E-07   0.40208242002E-07    0.0000000000        0.0000000000        0.0000000000       -.36420550272E-01   0.48358372202E-02   0.48358372202E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -318.08004822       0.71680511999E-07   0.10277433499E-01   
 154100.00000        154100.00000       -.38525000000E-01   0.51553018239E-02   0.51553018239E-02    0.0000000000        0.0000000000        0.0000000000       -802.40992850       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.80047673155       0.46508324739E-01    3.4000000000       -318.43207900        1.3784827230        1.0000000000       -.25000000000E-06   0.40256112162E-07   0.40256112162E-07    0.0000000000        0.0000000000        0.0000000000       -.36665791485E-01   0.48753579813E-02   0.48753579813E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -318.43214732       0.71533936544E-07   0.10293300623E-01   
 155100.00000        155100.00000       -.38775000000E-01   0.51955842175E-02   0.51955842175E-02    0.0000000000        0.0000000000        0.0000000000       -803.19186424       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.80017169065       0.46226470142E-01    3.4000000000       -318.78385710        1.3789161362        1.0000000000       -.25000000000E-06   0.40303881927E-07   0.40303881927E-07    0.0000000000        0.0000000000        0.0000000000       -.36911036631E-01   0.49149271468E-02   0.49149271468E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -318.78392548       0.71393246029E-07   0.10309114093E-01   
 156100.00000        156100.00000       -.39025000000E-01   0.52359143277E-02   0.52359143277E-02    0.0000000000        0.0000000000        0.0000000000       -803.97319343       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.79986687320       0.45944793610E-01    3.4000000000       -319.13533407        1.3793492755        1.0000000000       -.25000000000E-06   0.40351555591E-07   0.40351555591E-07    0.0000000000        0.0000000000        0.0000000000       -.37156285465E-01   0.49545445822E-02   0.49545445822E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -319.13540251       0.71258237246E-07   0.10324874978E-01   
 157100.00000        157100.00000       -.39275000000E-01   0.52762920607E-02   0.52762920607E-02    0.0000000000        0.0000000000        0.0000000000       -804.75395509       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.79956227877       0.45663296094E-01    3.4000000000       -319.48652917        1.3797821395        1.0000000000       -.25000000000E-06   0.40399137316E-07   0.40399137316E-07    0.0000000000        0.0000000000        0.0000000000       -.37401537751E-01   0.49942101579E-02   0.49942101579E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -319.48659767       0.71128714663E-07   0.10340584316E-01   
 158100.00000        158100.00000       -.39525000000E-01   0.53167173267E-02   0.53167173267E-02    0.0000000000        0.0000000000        0.0000000000       -805.53418708       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.79925790694       0.45381978522E-01    3.4000000000       -319.83746110        1.3802147268        1.0000000000       -.25000000000E-06   0.40446631144E-07   0.40446631144E-07    0.0000000000        0.0000000000        0.0000000000       -.37646793257E-01   0.50339237499E-02   0.50339237499E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -319.83752966       0.71004490110E-07   0.10356243110E-01   
 159100.00000        159100.00000       -.39775000000E-01   0.53571900400E-02   0.53571900400E-02    0.0000000000        0.0000000000        0.0000000000       -806.31392616       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.79895375730       0.45100841794E-01    3.4000000000       -320.18814802        1.3806470361        1.0000000000       -.25000000000E-06   0.40494040996E-07   0.40494040996E-07    0.0000000000        0.0000000000        0.0000000000       -.37892051761E-01   0.50736852388E-02   0.50736852388E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -320.18821665       0.70885382467E-07   0.10371852329E-01   
 160100.00000        160100.00000       -.40025000000E-01   0.53977101188E-02   0.53977101188E-02    0.0000000000        0.0000000000        0.0000000000       -807.09320803       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.79864982946       0.44819886784E-01    3.4000000000       -320.53860759        1.3810790659        1.0000000000       -.25000000000E-06   0.40541370676E-07   0.40541370676E-07    0.0000000000        0.0000000000        0.0000000000       -.38137313045E-01   0.51134945101E-02   0.51134945101E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -320.53867629       0.70771217388E-07   0.10387412912E-01   
 161100.00000        161100.00000       -.40275000000E-01   0.54382774849E-02   0.54382774849E-02    0.0000000000        0.0000000000        0.0000000000       -807.87206737       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.79834612306       0.44539114343E-01    3.4000000000       -320.88885695        1.3815108150        1.0000000000       -.25000000000E-06   0.40588623876E-07   0.40588623876E-07    0.0000000000        0.0000000000        0.0000000000       -.38382576898E-01   0.51533514542E-02   0.51533514542E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -320.88892573       0.70661827032E-07   0.10402925767E-01   
 162100.00000        162100.00000       -.40525000000E-01   0.54788920638E-02   0.54788920638E-02    0.0000000000        0.0000000000        0.0000000000       -808.65053784       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.79804263772       0.44258525297E-01    3.4000000000       -321.23891278        1.3819422820        1.0000000000       -.25000000000E-06   0.40635804180E-07   0.40635804180E-07    0.0000000000        0.0000000000        0.0000000000       -.38627843116E-01   0.51932559658E-02   0.51932559658E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -321.23898163       0.70557049762E-07   0.10418391771E-01   
 163100.00000        163100.00000       -.40775000000E-01   0.55195537846E-02   0.55195537846E-02    0.0000000000        0.0000000000        0.0000000000       -809.42865213       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.79773937309       0.43978120449E-01    3.4000000000       -321.58879126        1.3823734659        1.0000000000       -.25000000000E-06   0.40682915066E-07   0.40682915066E-07    0.0000000000        0.0000000000        0.0000000000       -.38873111500E-01   0.52332079441E-02   0.52332079441E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -321.58886020       0.70456729943E-07   0.10433811774E-01   
 164100.00000        164100.00000       -.41025000000E-01   0.55602625796E-02   0.55602625796E-02    0.0000000000        0.0000000000        0.0000000000       -810.20644200       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.79743632885       0.43697900581E-01    3.4000000000       -321.93850814        1.3828043652        1.0000000000       -.25000000000E-06   0.40729959909E-07   0.40729959909E-07    0.0000000000        0.0000000000        0.0000000000       -.39118381856E-01   0.52732072926E-02   0.52732072926E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -321.93857715       0.70360717660E-07   0.10449186597E-01   
 165100.00000        165100.00000       -.41275000000E-01   0.56010183847E-02   0.56010183847E-02    0.0000000000        0.0000000000        0.0000000000       -810.98393832       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.79713350465       0.43417866453E-01    3.4000000000       -322.28807871        1.3832349790        1.0000000000       -.25000000000E-06   0.40776941985E-07   0.40776941985E-07    0.0000000000        0.0000000000        0.0000000000       -.39363653998E-01   0.53132539190E-02   0.53132539190E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -322.28814781       0.70268868503E-07   0.10464517036E-01   
 166100.00000        166100.00000       -.41525000000E-01   0.56418211388E-02   0.56418211388E-02    0.0000000000        0.0000000000        0.0000000000       -811.76117104       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.79683090020       0.43138018805E-01    3.4000000000       -322.63751784        1.3836653060        1.0000000000       -.25000000000E-06   0.40823864476E-07   0.40823864476E-07    0.0000000000        0.0000000000        0.0000000000       -.39608927742E-01   0.53533477348E-02   0.53533477348E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -322.63758702       0.70181043347E-07   0.10479803860E-01   
